,ID,Date,Time,Qtr,Special Day,Online Sale Offers,Day of week,Gender,Customer ID,Product-Name,Item-Status,Quantity,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,Total,Author,Publication,Profit %,Profit (INR),Cost Price
2474,2475,2019-07-13,12:24:00,3,0,0,6,F,B07FWYAZQ,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Nashik,Maharashtra,422101,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2475,2476,2019-07-13,12:36:00,3,0,0,6,M,B07FWVVTS,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Gurgaon,Haryana,122015,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2476,2477,2019-07-13,12:49:00,3,0,0,6,M,B07FWWVYY,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Pune,Maharashtra,411028,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2477,2478,2019-07-13,13:02:00,3,0,0,6,M,B07FWWTSV,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Pune,Maharashtra,411004,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2478,2479,2019-07-13,13:47:00,3,0,0,6,F,B07FWXUUZ,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Bengaluru,Karnataka,560076,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2479,2480,2019-07-13,14:56:00,3,0,0,6,M,B07FWWVXQ,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Chirayinkeezhu,Kerala,695307,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2480,2481,2019-07-13,15:23:00,3,0,0,6,F,B07FWVXQV,Indian Society Textbook in Sociology for Class XII,Shipped,1,160.0,67.0,Khurai,Madhya Pradesh,470117,School,227.0,Ncert,National Council Of Education Research And Training,18,28.8,131.2
2481,2482,2019-07-13,15:49:00,3,0,0,6,M,B07FWXVVS,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Thrippunithura,Kerala,682301,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2482,2483,2019-07-13,16:09:00,3,0,0,6,M,B07FWXSWW,English Grammar for Today: A New Introduction,Shipped,1,959.0,117.0,Pune,Maharashtra,411038,School,1076.0,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
2483,2484,2019-07-13,16:49:00,3,0,0,6,M,B07FWVVTY,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Jaipur,Rajasthan,302019,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2484,2485,2019-07-14,06:44:00,3,0,0,7,M,B07FWYWTT,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,395.0,67.0,Balotra,Rajasthan,344022,Competition ,462.0,"Mahaveer Jain,Anshul Jain Kanti Jain",Vk Global Publications Private Limited,17,67.15,327.85
2485,2486,2019-07-14,07:07:00,3,0,0,7,M,B07FWYAVR,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Aurangabad,Maharashtra,431001,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2486,2487,2019-07-14,10:21:00,3,0,0,7,F,B07FWVWWW,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Chennai,Tamil Nadu,600073,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2487,2488,2019-07-14,11:50:00,3,0,0,7,F,B07FWVVQS,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Mumbai,Maharashtra,400006,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2488,2489,2019-07-14,12:42:00,3,0,0,7,F,B07FWVXUY,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Kota,Rajasthan,324003,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2489,2490,2019-07-14,13:45:00,3,0,0,7,M,B07FWWXSY,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Bengaluru,Karnataka,560097,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2490,2491,2019-07-14,14:06:00,3,0,0,7,F,B07FWVZTW,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Bengaluru,Karnataka,560033,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2491,2492,2019-07-14,15:42:00,3,0,0,7,M,B07FWVXZU,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Bengaluru,Karnataka,560048,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2492,2493,2019-07-14,16:45:00,3,0,0,7,M,B07FWVVVS,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Badlapur,Maharashtra,421503,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2493,2494,2019-07-14,18:39:00,3,0,0,7,F,B07FWXYQS,Principles of Microeconomics,Shipped,1,638.5,117.0,Indore,Madhya Pradesh,452009,College,755.5,N. Gregory Mankiw,Openstax,13,83.005,555.495
2494,2495,2019-07-15,01:19:00,3,0,0,1,F,B07FWWAWW,Words And Expressions 1 For Class 9- 976,Shipped,2,368.0,67.0,Jalandhar,Punjab,144005,School,435.0,Ncert,National Council Of Education Research And Training,18,66.24,301.76
2495,2496,2019-07-15,02:26:00,3,0,0,1,M,B07FWYVRQ,Maths 8,Shipped,1,138.0,67.0,Bengaluru,Karnataka,560100,School,205.0,Ncert,National Council Of Education Research And Training,18,24.84,113.16
2496,2497,2019-07-15,07:34:00,3,0,0,1,M,B07FWWBUY,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Hyderabad,Telangana,500072,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2497,2498,2019-07-15,08:02:00,3,0,0,1,M,B07FWYWTS,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Kolkata,West Bengal,700136,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2498,2499,2019-07-15,08:05:00,3,0,0,1,M,B07FWYBZZ,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Lucknow,Uttar Pradesh,226002,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2499,2500,2019-07-15,10:54:00,3,0,0,1,F,B07FWWXXR,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Noida,Uttar Pradesh,201301,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2500,2501,2019-07-15,11:09:00,3,0,0,1,M,B07FWYSYU,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Belagavi,Karnataka,590008,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2501,2502,2019-07-15,12:03:00,3,0,0,1,M,B07FWXAYR,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Sandur,Karnataka,583118,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2502,2503,2019-07-15,14:05:00,3,0,0,1,M,B07FWWTQY,Vigyan Textbook Science for Class - 6    - 653,Shipped,1,88.0,67.0,Chatra,Jh,825401,School,155.0,Ncert,National Council Of Education Research And Training,18,15.84,72.16
2503,2504,2019-07-15,14:21:00,3,0,0,1,M,B07FWXSUX,Maths 8,Shipped,1,138.0,67.0,Bangalore,Karnataka,560061,School,205.0,Ncert,National Council Of Education Research And Training,18,24.84,113.16
2504,2505,2019-07-15,15:20:00,3,0,0,1,M,B07FWVYZQ,Maths 8,Shipped,1,138.0,67.0,Mumbai,Maharashtra,400016,School,205.0,Ncert,National Council Of Education Research And Training,18,24.84,113.16
2505,2506,2019-07-15,15:25:00,3,0,0,1,F,B07FWXUVZ,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,157.0,67.0,Viralimalai,Tamil Nadu,621316,School,224.0,Ncert,National Council Of Education Research And Training,18,28.26,128.74
2506,2507,2019-07-15,15:38:00,3,0,0,1,M,B07FWXVRR,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Chennai,Tamil Nadu,600089,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2507,2508,2019-07-15,15:38:00,3,0,0,1,M,B07FWVXQW,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Songadh Tapi District,Gujarat,394670,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2508,2509,2019-07-15,15:39:00,3,0,0,1,F,B07FWWUZY,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Gurgaon,Haryana,122001,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2509,2510,2019-07-15,15:44:00,3,0,0,1,M,B07FWVYYW,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,"Hendrapada, Badlapur West",Maharashtra,421503,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2510,2511,2019-07-15,16:33:00,3,0,0,1,M,B07FWYUVS,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Salem,Tamil Nadu,636004,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2511,2512,2019-07-15,16:35:00,3,0,0,1,F,B07FWYVVR,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Deulgaon Raja,Maharashtra,443204,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2512,2513,2019-07-15,17:12:00,3,0,0,1,F,B07FWVWQR,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Greater Noida,Uttar Pradesh,201306,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2513,2514,2019-07-15,17:22:00,3,0,0,1,M,B07FWYAXZ,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Pune,Maharashtra,411027,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2514,2515,2019-07-15,18:16:00,3,0,0,1,M,B07FWWZYX,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,67.0,Bengaluru,Karnataka,560095,School,178.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
2515,2516,2019-07-16,01:42:00,3,0,0,2,F,B07FWWWWY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Chiplun,Maharashtra,415605,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2516,2517,2019-07-16,03:17:00,3,0,0,2,F,B07FWVXXX,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Allahabad,Uttar Pradesh,211010,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2517,2518,2019-07-16,04:15:00,3,0,0,2,M,B07FWWZYU,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Pune,Maharashtra,411038,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2518,2519,2019-07-16,05:26:00,3,0,0,2,F,B07FWXUVT,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Pattukkottai,Tamil Nadu,614602,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2519,2520,2019-07-16,07:27:00,3,0,0,2,M,B07FWXYVV,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Pune,Maharashtra,411046,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2520,2521,2019-07-16,07:31:00,3,0,0,2,M,B07FWVAQQ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Vadodara,Gujarat,390008,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2521,2522,2019-07-16,08:49:00,3,0,0,2,M,B07FWWSTZ,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Khambhalia,Gujarat,361305,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2522,2523,2019-07-16,10:41:00,3,0,0,2,M,B07FWXXUR,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Navi Mumbai,Maharashtra,400705,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2523,2524,2019-07-16,12:22:00,3,0,0,2,M,B07FWVYRV,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Delhi,Delhi,110042,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2524,2525,2019-07-16,12:53:00,3,0,0,2,M,B07FWVWVZ,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Nawanshahr,Punjab,144514,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2525,2526,2019-07-16,13:10:00,3,0,0,2,M,B07FWYBXS,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,67.0,Dumka,Jharkhand,814101,School,178.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
2526,2527,2019-07-16,13:19:00,3,0,0,2,M,B07FWWSSV,Fundamentals of Physical Geography - Textbook for Class - 11  - 11092,Shipped,1,111.0,67.0,Chennai,Tamil Nadu,600095,School,178.0,Ncert,National Council Of Education Research And Training,18,19.98,91.02
2527,2528,2019-07-16,13:42:00,3,0,0,2,F,B07FWYAYT,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Lucknow,Uttar Pradesh,226010,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2528,2529,2019-07-16,13:57:00,3,0,0,2,F,B07FWWSVT,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Bengaluru,Karnataka,560048,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2529,2530,2019-07-16,14:02:00,3,0,0,2,M,B07FWVVUW,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Trimbak,Maharashtra,422212,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2530,2531,2019-07-16,15:14:00,3,0,0,2,M,B07FWVVYV,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Thane,Maharashtra,401107,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2531,2532,2019-07-16,16:22:00,3,0,0,2,F,B07FWVWVX,Chemistry Part I & II Class 12 with Free Car Anti Slip Mat (2016),Shipped,1,381.0,67.0,Ahmedabad,Gujarat,380007,School,448.0,Ncert,National Council Of Education Research And Training,18,68.58,312.42
2532,2533,2019-07-17,00:38:00,3,0,0,3,F,B07FWXXXT,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,4,880.0,117.0,Lalgudi,Tamil Nadu,621703,School,997.0,Ncert,National Council Of Education Research And Training (2014),18,158.4,721.6
2533,2534,2019-07-17,05:47:00,3,0,0,3,M,B07FWXXQR,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Pelling,Sikkim,737113,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2534,2535,2019-07-17,07:28:00,3,0,0,3,F,B07FWWSQS,A Glossary of Literary Terms,Shipped,1,225.0,67.0,Rae Bareli,Uttar Pradesh,229001,School,292.0, M.H. Abrams ,Cengage India Private Limited,18,40.5,184.5
2535,2536,2019-07-17,07:48:00,3,0,0,3,F,B07FWVXWS,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Sanchore,Rajasthan,343041,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2536,2537,2019-07-17,10:11:00,3,0,0,3,F,B07FWXTZS,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Tiruppur,Tamil Nadu,641602,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2537,2538,2019-07-17,11:53:00,3,0,0,3,M,B07FWVZVY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Thane,Maharashtra,401101,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2538,2539,2019-07-17,12:41:00,3,0,0,3,M,B07FWVWXU,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Dharuhera,Haryana,123106,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2539,2540,2019-07-17,12:53:00,3,0,0,3,M,B07FWVBVR,Mathematics Textbook for Class 8- 852,Shipped,1,180.0,67.0,Tirupur,Tamil Nadu,641601,School,247.0,Ncert,National Council Of Education Research And Training,18,32.4,147.6
2540,2541,2019-07-17,14:09:00,3,0,0,3,F,B07FWWWZY,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Chennai,Tamil Nadu,600073,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2541,2542,2019-07-17,14:51:00,3,0,0,3,F,B07FWYWYT,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,"Bangalore, Karnataka",Karnataka,560066,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2542,2543,2019-07-17,16:34:00,3,0,0,3,F,B07FWVAZY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Hyderabad,Telangana,500035,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2543,2544,2019-07-17,17:22:00,3,0,0,3,M,B07FWVWYV,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Mumbai,Maharashtra,400083,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2544,2545,2019-07-17,18:08:00,3,0,0,3,F,B07FWVWRW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Jodhpur,Rajasthan,342001,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2545,2546,2019-07-17,18:57:00,3,0,0,3,F,B07FWXWYY,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Kollancode,Tamil Nadu,629160,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2546,2547,2019-07-18,02:15:00,3,0,0,4,M,B07FWVYWV,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Amritsar,Punjab,143001,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2547,2548,2019-07-18,06:17:00,3,0,0,4,M,B07FWYZRZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Mumbai,Maharashtra,400064,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2548,2549,2019-07-18,06:18:00,3,0,0,4,F,B07FWXYUX,Indian Constitution At Work Textbook in Political Science for Class - 11  - 11102,Shipped,1,198.0,67.0,Chennai,Tamil Nadu,600040,School,265.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
2549,2550,2019-07-18,09:32:00,3,0,0,4,F,B07FWVYUW,Ruchira Bhag - 1 Sanskrit Textbook for Class - 6  - 649,Shipped,1,97.0,67.0,Bengaluru,Karnataka,560029,School,164.0,Ncert,National Council Of Education Research And Training,18,17.46,79.54
2550,2551,2019-07-18,13:45:00,3,0,0,4,M,B07FWYWVZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Vilathikulam,Tamil Nadu,628907,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2551,2552,2019-07-18,14:21:00,3,0,0,4,M,B07FWVUUR,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Navi Mumbai,Maharashtra,410210,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2552,2553,2019-07-18,14:36:00,3,0,0,4,F,B07FWVBVZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Ntpc Simhadri Township,Andhra Pradesh,531020,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2553,2554,2019-07-18,15:05:00,3,0,0,4,F,B07FWVXVQ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Aizawl,Mizoram,796001,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2554,2555,2019-07-18,15:40:00,3,0,0,4,M,B07FWVBWZ,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Imphal,Manipur,795001,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2555,2556,2019-07-19,08:35:00,3,0,0,5,F,B07FWYVWX,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Ahmedabad,Gujarat,380018,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2556,2557,2019-07-19,12:43:00,3,0,0,5,M,B07FWYXYT,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Kanniyakumari,Tamil Nadu,629702,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2557,2558,2019-07-19,13:02:00,3,0,0,5,F,B07FWXXQW,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Chennai,Tamil Nadu,600071,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2558,2559,2019-07-19,13:08:00,3,0,0,5,M,B07FWWVUY,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Rajahmundry,Andhra Pradesh,533103,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2559,2560,2019-07-19,13:52:00,3,0,0,5,M,B07FWVBUY,Science textbook for Class -7 - 2020 (NCERT),Shipped,3,525.0,67.0,Pune,Maharashtra,412207,School,592.0,Ncert,National Council Of Education Research And Training,18,94.5,430.5
2560,2561,2019-07-19,14:06:00,3,0,0,5,F,B07FWVYUS,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Valsad,Gujarat,396001,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2561,2562,2019-07-19,14:31:00,3,0,0,5,M,B07FWXSYW,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Bengaluru,Karnataka,560001,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2562,2563,2019-07-19,14:46:00,3,0,0,5,F,B07FWWUYU,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Ghaziabad,Uttar Pradesh,201013,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2563,2564,2019-07-19,14:50:00,3,0,0,5,F,B07FWXXZY,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Abdasa,Gujarat,370645,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2564,2565,2019-07-19,16:00:00,3,0,0,5,F,B07FWXBZT,Mathematics - Textbook for Class 7 Education 2020,Shipped,1,98.0,67.0,Eluru,Andhra Pradesh,534002,School,165.0,Ncert,National Council Of Education Research And Training,18,17.64,80.36
2565,2566,2019-07-19,17:09:00,3,0,0,5,M,B07FWVWWX,Ruchira Bhag - 2 Sanskrit Textbook for Class - 7  - 755,Shipped,1,85.78,67.0,Navi Mumbai,Maharashtra,410218,School,152.78,Ncert,National Council Of Education Research And Training,18,15.4404,70.3396
2566,2567,2019-07-19,17:41:00,3,0,0,5,F,B07FWYYUU,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,192.0,67.0,Bengaluru,Karnataka,560049,School,259.0,Ncert,National Council Of Education Research And Training,18,34.56,157.44
2567,2568,2019-07-20,02:08:00,3,0,0,6,M,B07FWWVSU,Social and Political Life Part - 1 Textbook in Social Science for Class - 6  - 658,Shipped,1,129.0,67.0,Chennai,Tamil Nadu,600122,School,196.0,Ncert,National Council Of Education Research And Training,18,23.22,105.78
2568,2569,2019-07-20,03:23:00,3,0,0,6,M,B07FWYXXU,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,175.0,67.0,Jowai,Meghalaya,793150,School,242.0,Ncert,National Council Of Education Research And Training,18,31.5,143.5
2569,2570,2019-07-20,03:33:00,3,0,0,6,M,B07FWVVZY,Mathematics - Textbook for Class 7,Shipped,1,142.45,67.0,Chennai,Tamil Nadu,600100,School,209.45,R.S Aggarwal,Pearson Education,18,25.641,116.809
2570,2571,2019-07-20,04:18:00,3,0,0,6,M,B07FWXXTU,Bal RamKatha - TextBook in Hindi for Class - 6  - 645,Shipped,1,155.0,67.0,Salbani,West Bengal,721132,School,222.0,Ncert,National Council Of Education Research And Training (2014),18,27.9,127.1
2571,2572,2019-07-20,04:26:00,3,0,0,6,M,B07FWVXRQ,science class 10 ncert text book,Shipped,1,198.0,67.0,Navegaon Bandh Tahsil-Arjuni Morgaon,Maharashtra,441702,School,265.0,Ncert,National Council Of Education Research And Training,18,35.64,162.36
2572,2573,2019-07-20,05:34:00,3,0,0,6,M,B07FWVZUY,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Gurugram,Haryana,122001,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2573,2574,2019-07-20,05:36:00,3,0,0,6,M,B07FWXYXV,Accountancy Financial Accounting Part - 1 Textbook for Class - 11- 11110,Shipped,1,220.0,67.0,Surendranagar,Gujarat,363020,School,287.0,Ncert,National Council Of Education Research And Training (2014),18,39.6,180.4
2574,2575,2019-07-20,06:42:00,3,0,0,6,M,B07FWVUTT,Words And Expressions 1 For Class 9- 976,Shipped,1,184.0,67.0,Chennai,Tamilnadu,600095,School,251.0,Ncert,National Council Of Education Research And Training,18,33.12,150.88
2575,2576,2019-07-20,11:17:00,3,0,0,6,M,B07FWYYYU,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Melathiruppanthuruthi,Tamil Nadu,613103,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2576,2577,2019-07-20,12:09:00,3,0,0,6,F,B07FWYTUY,Mathematics - Textbook for Class 7 Education 2020,Shipped,1,98.0,67.0,Hyderabad,Telangana,500049,School,165.0,Ncert,National Council Of Education Research And Training,18,17.64,80.36
2577,2578,2019-07-20,14:14:00,3,0,0,6,M,B07FWVXXW,Mathematics Textbook for Class - 6  - 650,Shipped,1,285.0,67.0,Jalgaon,Maharashtra,425001,School,352.0,Ncert,National Council Of Education Research And Training,18,51.3,233.7
2578,2579,2019-07-20,14:30:00,3,0,0,6,F,B07FWVARR,Business Studies Textbook for Class - 11  - 11108,Shipped,1,165.0,67.0,Ghaziabad,Uttar Pradesh,201014,School,232.0,Ncert,National Council Of Education Research And Training,18,29.7,135.3
